"","ID_RELACION","ID_ESCUELA","CODIGO_COMUNA","LATITUD","LONGITUD"
"1",NA,1,15101,"-18.4872750","-70.2947380"
"2",NA,2,15101,"-18.4698620","-70.3027600"
"3",NA,3,15101,"-18.5035800","-70.2608260"
"4",NA,4,15101,"-18.4742430","-70.3082640"
"5",NA,5,15101,"-18.4769040","-70.3134550"
"6",NA,7,15101,"-18.4761460","-70.2883680"
"7",NA,8,15101,"-18.4824910","-70.3175790"
"8",NA,9,15101,"-18.4868490","-70.3024500"
"9",NA,10,15101,"-18.4743640","-70.3090440"
"10",NA,11,15101,"-18.4910160","-70.3115550"
"11",NA,12,15101,"-18.4919260","-70.2939650"
"12",NA,13,15101,"-18.4810550","-70.2847950"
"13",NA,14,15101,"-18.4812370","-70.2897650"
"14",NA,15,15101,"-18.4713850","-70.3003530"
"15",NA,16,15101,"-18.4748350","-70.3087830"
"16",NA,17,15101,"-18.4672650","-70.2909360"
"17",NA,18,15101,"-18.4766740","-70.2877890"
"18",NA,19,15101,"-18.4746590","-70.2919060"
"19",NA,20,15101,"-18.4798270","-70.2951840"
"20",NA,21,15101,"-18.4837920","-70.3000800"
"21",NA,22,15101,"-18.4482860","-70.2906500"
"22",NA,25,15101,"-18.4399990","-70.2933800"
"23",NA,26,15101,"-18.4781210","-70.3040390"
"24",NA,27,15101,"-18.4830190","-70.3085390"
"25",NA,28,15101,"-18.4850650","-70.2943950"
"26",NA,29,15101,"-18.4784520","-70.2830460"
"27",NA,30,15101,"-18.4806180","-70.2840100"
"28",NA,31,15101,"-18.5006580","-70.2545910"
"29",NA,32,15101,"-18.5192640","-70.1787380"
"30",NA,33,15101,"-18.4171140","-70.2258490"
"31",NA,35,15101,"-18.4524000","-70.0677000"
"32",NA,36,15101,"-18.4969530","-70.2839730"
"33",NA,38,15101,"-18.5588180","-70.1007270"
"34",NA,39,15101,"-18.5782130","-69.9651690"
"35",NA,41,15101,"-18.8206430","-70.1403780"
"36",NA,42,15101,"-18.3817480","-69.9448830"
"37",NA,43,15101,"-18.4396360","-70.2907260"
"38",NA,45,15101,"-18.4830610","-70.3143020"
"39",NA,46,15101,"-18.4784010","-70.3001200"
"40",NA,49,15101,"-18.4750180","-70.2902400"
"41",NA,50,15101,"-18.4933210","-70.2707710"
"42",NA,51,15101,"-18.4002610","-70.3149840"
"43",NA,52,15101,"-18.4686220","-70.3033750"
"44",NA,55,15101,"-18.4842200","-70.3081700"
"45",NA,56,15101,"-18.4707500","-70.3048240"
"46",NA,58,15101,"-18.4861090","-70.3029560"
"47",NA,59,15101,"-18.5021500","-70.2461820"
"48",NA,60,15101,"-18.4920340","-70.2806870"
"49",NA,66,15101,"-18.4790570","-70.3034000"
"50",NA,67,15101,"-18.4812280","-70.3187930"
"51",NA,69,15101,"-18.4639130","-70.2914390"
"52",NA,70,15102,"-18.9362180","-69.5301590"
"53",NA,72,15102,"-18.8329010","-69.7445840"
"54",NA,73,15102,"-18.7398920","-69.5832350"
"55",NA,74,15102,"-19.0099160","-69.8601400"
"56",NA,75,15102,"-18.8227660","-69.7133340"
"57",NA,76,15102,"-19.1601600","-70.1794910"
"58",NA,78,15201,"-18.1958240","-69.5619290"
"59",NA,79,15201,"-18.5807140","-69.4937550"
"60",NA,81,15201,"-18.0544020","-69.2010100"
"61",NA,82,15201,"-18.2688020","-69.5964660"
"62",NA,83,15201,"-18.5219240","-69.2205270"
"63",NA,84,15201,"-18.1963470","-69.5592160"
"64",NA,86,15201,"-18.4677840","-69.5148930"
"65",NA,87,15202,"-17.8547150","-69.6061320"
"66",NA,88,15202,"-17.9943350","-69.7058970"
"67",NA,89,15202,"-17.8343890","-69.7027820"
"68",NA,90,15202,"-17.5948860","-69.4811560"
"69",NA,91,15202,"-18.3861810","-69.5685820"
"70",NA,92,15202,"-17.6967690","-69.6882980"
"71",NA,93,15202,"-17.8994160","-69.3492160"
"72",NA,94,15202,"-17.7601290","-69.3449450"
"73",NA,95,15202,"-17.9569380","-69.4536250"
"74",NA,97,1101,"-20.2198360","-70.1532340"
"75",NA,102,1101,"-20.2409730","-70.1393500"
"76",NA,103,1101,"-20.2210960","-70.1381700"
"77",NA,105,1101,"-20.2417220","-70.1365050"
"78",NA,106,1101,"-20.2940130","-70.1272450"
"79",NA,107,1101,"-20.2197440","-70.1523870"
"80",NA,108,1101,"-20.2257950","-70.1487290"
"81",NA,109,1101,"-20.2169510","-70.1533800"
"82",NA,110,1101,"-20.2247120","-70.1354450"
"83",NA,111,1101,"-20.2258910","-70.1414080"
"84",NA,112,1101,"-20.2144760","-70.1358590"
"85",NA,113,1101,"-20.2331560","-70.1376980"
"86",NA,114,1101,"-20.2202350","-70.1441140"
"87",NA,116,1101,"-20.2272810","-70.1348500"
"88",NA,117,1101,"-20.2203980","-70.1462440"
"89",NA,119,1101,"-20.2135150","-70.1451210"
"90",NA,122,1101,"-20.2362140","-70.1410110"
"91",NA,123,1101,"-20.2397200","-70.1288530"
"92",NA,124,1101,"-20.2419960","-70.1374330"
"93",NA,125,1101,"-20.2454160","-70.1381210"
"94",NA,126,1101,"-20.2435990","-70.1314920"
"95",NA,127,1101,"-20.2223250","-70.1483810"
"96",NA,129,1101,"-20.2210870","-70.1514330"
"97",NA,130,1101,"-20.2234640","-70.1442280"
"98",NA,131,1101,"-20.2246370","-70.1481810"
"99",NA,132,1101,"-20.3329390","-70.1394330"
"100",NA,133,1101,"-20.2251410","-70.1485000"
"101",NA,134,1101,"-20.2155840","-70.1543850"
"102",NA,136,1101,"-20.2153380","-70.1381100"
"103",NA,139,1101,"-20.2149580","-70.1533800"
"104",NA,144,1101,"-20.2238770","-70.1431160"
"105",NA,154,1404,"-19.9968310","-69.7727390"
"106",NA,156,1404,"-19.5979850","-70.2129760"
"107",NA,158,1404,"-19.5372610","-69.2069720"
"108",NA,159,1404,"-19.5546530","-69.2460140"
"109",NA,160,1404,"-19.8662860","-69.4337210"
"110",NA,161,1404,"-19.9968760","-69.7726340"
"111",NA,162,1404,"-19.7831470","-69.1741420"
"112",NA,165,1404,"-19.6839250","-69.1883930"
"113",NA,167,1402,"-19.3118030","-69.4246330"
"114",NA,168,1402,"-19.3242890","-69.4558130"
"115",NA,169,1402,"-19.3461290","-69.5080480"
"116",NA,170,1402,"-19.1914630","-69.4126520"
"117",NA,171,1402,"-19.3095150","-69.3927770"
"118",NA,172,1402,"-19.3177270","-69.4105310"
"119",NA,173,1402,"-19.3506920","-69.5149740"
"120",NA,174,1402,"-19.3815560","-69.5714750"
"121",NA,175,1402,"-19.3146870","-69.4000910"
"122",NA,177,1403,"-19.4672100","-68.6447560"
"123",NA,178,1403,"-19.2764780","-68.6391350"
"124",NA,179,1403,"-19.3228220","-68.8805560"
"125",NA,185,1403,"-19.3028410","-68.6177940"
"126",NA,186,1403,"-19.2289670","-68.8044910"
"127",NA,187,1405,"-20.4885200","-69.3220930"
"128",NA,188,1405,"-20.5132270","-69.3599850"
"129",NA,191,1401,"-20.2528910","-69.7845900"
"130",NA,192,1401,"-20.0710360","-69.2176100"
"131",NA,193,1401,"-20.2516340","-69.7865180"
"132",NA,195,1401,"-20.3376470","-69.6554280"
"133",NA,196,1401,"-20.9277820","-69.0533570"
"134",NA,198,1401,"-20.4305680","-69.5604630"
"135",NA,199,2301,"-22.0885810","-70.1947910"
"136",NA,200,2301,"-21.8997290","-70.1942840"
"137",NA,201,2301,"-22.0938790","-70.2039460"
"138",NA,203,2301,"-22.0891800","-70.1944080"
"139",NA,204,2301,"-22.0853160","-70.1892190"
"140",NA,205,2301,"-22.0850790","-70.1875590"
"141",NA,206,2301,"-22.1088110","-70.2100150"
"142",NA,207,2301,"-22.0863100","-70.1891500"
"143",NA,208,2301,"-22.0945820","-70.2049960"
"144",NA,210,2302,"-22.3445680","-69.6677980"
"145",NA,211,2302,"-22.3466940","-69.6671180"
"146",NA,214,2302,"-22.3455530","-69.6612770"
"147",NA,217,2201,"-22.4550970","-68.9266540"
"148",NA,218,2201,"-22.4582570","-68.9312440"
"149",NA,219,2201,"-22.4587620","-68.9204920"
"150",NA,220,2201,"-22.4379310","-68.9241990"
"151",NA,222,2201,"-22.4603250","-68.9247100"
"152",NA,223,2201,"-22.4493630","-68.9262340"
"153",NA,224,2201,"-22.4603000","-68.9336900"
"154",NA,225,2201,"-22.4627040","-68.9285870"
"155",NA,226,2201,"-22.4381470","-68.9226540"
"156",NA,227,2201,"-22.4589190","-68.9231080"
"157",NA,228,2201,"-22.4769850","-68.9290630"
"158",NA,229,2201,"-22.4436030","-68.9075690"
"159",NA,230,2201,"-22.4557320","-68.9163950"
"160",NA,231,2201,"-22.4543810","-68.9201740"
"161",NA,232,2201,"-22.4417020","-68.9325610"
"162",NA,236,2201,"-22.4775560","-68.9297500"
"163",NA,237,2201,"-22.4380930","-68.9228600"
"164",NA,238,2201,"-22.4541360","-68.9189000"
"165",NA,239,2201,"-22.4507840","-68.9320090"
"166",NA,240,2201,"-22.4748290","-68.9326500"
"167",NA,241,2201,"-22.4432900","-68.9292760"
"168",NA,243,2201,"-22.2680310","-68.6312200"
"169",NA,244,2201,"-22.4579660","-68.9394700"
"170",NA,245,2201,"-22.4463830","-68.9160700"
"171",NA,246,2201,"-22.4873920","-68.9263390"
"172",NA,248,2201,"-22.2788340","-68.3224010"
"173",NA,252,2201,"-22.3427480","-68.6501360"
"174",NA,253,2201,"-22.4657190","-68.9266880"
"175",NA,254,2201,"-22.4618340","-68.9277120"
"176",NA,255,2201,"-22.4599000","-68.9306680"
"177",NA,256,2201,"-22.4695680","-68.9265290"
"178",NA,257,2201,"-22.4788630","-68.9121200"
"179",NA,259,2201,"-22.4641360","-68.9217400"
"180",NA,261,2201,"-22.4517380","-68.9131900"
"181",NA,262,2201,"-22.4506360","-68.9318400"
"182",NA,265,2201,"-22.4583200","-68.9240100"
"183",NA,268,2202,"-21.2238840","-68.2525090"
"184",NA,269,2203,"-22.9118450","-68.2038150"
"185",NA,270,2203,"-23.1901700","-68.0064290"
"186",NA,271,2203,"-22.9115900","-68.1979560"
"187",NA,273,2203,"-22.9490340","-68.1826080"
"188",NA,274,2203,"-23.6786910","-68.0730940"
"189",NA,275,2203,"-22.9080400","-68.2015070"
"190",NA,276,2203,"-23.3252750","-67.8360630"
"191",NA,277,2203,"-22.9084290","-68.1979750"
"192",NA,279,2101,"-23.6137100","-70.3828190"
"193",NA,280,2101,"-23.6527040","-70.3995300"
"194",NA,282,2101,"-23.6532750","-70.3920060"
"195",NA,283,2101,"-23.6508370","-70.4019440"
"196",NA,284,2101,"-23.6536330","-70.3988620"
"197",NA,285,2101,"-23.6502400","-70.4010810"
"198",NA,286,2101,"-23.6087680","-70.3818190"
"199",NA,287,2101,"-23.6311470","-70.3875230"
"200",NA,288,2101,"-23.6261890","-70.3800000"
"201",NA,289,2101,"-23.6198420","-70.3778160"
"202",NA,291,2101,"-23.6186010","-70.3823020"
"203",NA,292,2101,"-23.6277880","-70.3859330"
"204",NA,293,2101,"-23.5958990","-70.3812660"
"205",NA,294,2101,"-23.6523480","-70.3997930"
"206",NA,296,2101,"-23.6579220","-70.3953330"
"207",NA,297,2101,"-23.6610820","-70.3968200"
"208",NA,298,2101,"-23.6613420","-70.3968750"
"209",NA,301,2101,"-23.6441360","-70.3845530"
"210",NA,302,2101,"-23.6612080","-70.3914020"
"211",NA,303,2101,"-23.6286100","-70.3931200"
"212",NA,304,2101,"-23.6757720","-70.4107580"
"213",NA,305,2101,"-23.5890350","-70.3832750"
"214",NA,306,2101,"-23.6407080","-70.3909230"
"215",NA,307,2101,"-23.6261400","-70.3803100"
"216",NA,310,2101,"-23.6372200","-70.3876280"
"217",NA,311,2101,"-23.6671280","-70.3999900"
"218",NA,312,2101,"-23.6349880","-70.3951560"
"219",NA,313,2101,"-23.6070640","-70.3821450"
"220",NA,315,2101,"-23.6257770","-70.3876740"
"221",NA,316,2101,"-23.6050990","-70.3893010"
"222",NA,317,2101,"-23.5891140","-70.3937440"
"223",NA,318,2101,"-23.4351960","-70.4336410"
"224",NA,319,2101,"-23.5998650","-70.3782460"
"225",NA,320,2101,"-23.6674440","-70.4017130"
"226",NA,322,2101,"-23.6230960","-70.3854900"
"227",NA,324,2101,"-23.6179980","-70.3724100"
"228",NA,326,2101,"-23.6282840","-70.3790610"
"229",NA,329,2101,"-23.6937410","-70.4098020"
"230",NA,330,2101,"-23.5966100","-70.3833500"
"231",NA,332,2101,"-23.5956040","-70.3794900"
"232",NA,333,2101,"-23.6032400","-70.3772800"
"233",NA,335,2101,"-23.6610370","-70.3885830"
"234",NA,336,2101,"-23.6557550","-70.4005640"
"235",NA,337,2101,"-23.6507230","-70.3918830"
"236",NA,340,2101,"-23.6774220","-70.4091600"
"237",NA,341,2101,"-23.6460980","-70.3957590"
"238",NA,342,2101,"-23.6654740","-70.4009600"
"239",NA,343,2101,"-23.6547520","-70.3953680"
"240",NA,344,2101,"-23.5892980","-70.3796150"
"241",NA,349,2101,"-23.6820400","-70.4147000"
"242",NA,350,2101,"-23.6566900","-70.3972440"
"243",NA,352,2101,"-23.6694070","-70.4056800"
"244",NA,354,2101,"-23.6485690","-70.3935260"
"245",NA,355,2101,"-23.6621850","-70.4023520"
"246",NA,356,2101,"-23.6578680","-70.3970080"
"247",NA,357,2101,"-23.6513120","-70.3953200"
"248",NA,358,2101,"-23.6529090","-70.3954340"
"249",NA,361,2101,"-23.6773940","-70.4103540"
"250",NA,364,2101,"-23.6377720","-70.3936190"
"251",NA,365,2101,"-23.6469870","-70.3924450"
"252",NA,366,2101,"-23.6539320","-70.3974370"
"253",NA,367,2102,"-23.1052320","-70.4406680"
"254",NA,368,2102,"-23.1038910","-70.4470780"
"255",NA,369,2102,"-22.7116800","-70.2761440"
"256",NA,370,2103,"-23.3352210","-69.8454530"
"257",NA,371,2103,"-22.8908350","-69.3202870"
"258",NA,372,2104,"-25.4023380","-70.4744640"
"259",NA,373,2104,"-25.4068300","-70.4847280"
"260",NA,374,2104,"-25.4071980","-70.4814020"
"261",NA,375,2104,"-25.4066550","-70.4859580"
"262",NA,377,2104,"-25.0101030","-70.4653660"
"263",NA,379,3201,"-26.3441480","-70.6175120"
"264",NA,380,3201,"-26.3397350","-70.6164510"
"265",NA,381,3201,"-26.4301770","-70.2877340"
"266",NA,382,3201,"-26.3597600","-70.6416900"
"267",NA,383,3201,"-26.3428780","-70.6177900"
"268",NA,384,3202,"-26.3900750","-70.0581900"
"269",NA,386,3202,"-26.3847890","-70.0476750"
"270",NA,387,3202,"-26.3854640","-70.0507490"
"271",NA,390,3202,"-26.3868430","-70.0523730"
"272",NA,392,3202,"-26.2468790","-69.6287350"
"273",NA,396,3101,"-27.3640650","-70.3344170"
"274",NA,397,3101,"-27.3730800","-70.3296500"
"275",NA,399,3101,"-27.3743510","-70.3282200"
"276",NA,400,3101,"-27.3696210","-70.3253710"
"277",NA,401,3101,"-27.3624570","-70.3294550"
"278",NA,403,3101,"-27.3737090","-70.3064690"
"279",NA,404,3101,"-27.3720040","-70.3204100"
"280",NA,405,3101,"-27.3698210","-70.3135900"
"281",NA,406,3101,"-27.3568510","-70.3221300"
"282",NA,407,3101,"-27.3749340","-70.3377690"
"283",NA,408,3101,"-27.3614810","-70.3249430"
"284",NA,410,3101,"-27.3632200","-70.3185800"
"285",NA,411,3101,"-27.3712880","-70.3206180"
"286",NA,413,3101,"-27.3557310","-70.3310300"
"287",NA,415,3101,"-27.3738780","-70.3283630"
"288",NA,416,3101,"-27.3573690","-70.3474450"
"289",NA,417,3101,"-27.3713350","-70.3280990"
"290",NA,418,3101,"-27.3838980","-70.3077860"
"291",NA,419,3101,"-27.4127190","-70.2733180"
"292",NA,420,3101,"-27.4188390","-70.2614210"
"293",NA,421,3101,"-27.3802050","-70.3226750"
"294",NA,423,3101,"-27.3243760","-70.5385930"
"295",NA,427,3101,"-27.3929230","-70.2986770"
"296",NA,429,3101,"-27.3660830","-70.3364600"
"297",NA,430,3101,"-27.3615070","-70.3333540"
"298",NA,431,3101,"-27.3665770","-70.3379510"
"299",NA,433,3101,"-27.3698690","-70.3271140"
"300",NA,434,3101,"-27.3671280","-70.3147450"
"301",NA,437,3101,"-27.3626480","-70.3454800"
"302",NA,438,3102,"-27.0736190","-70.8268480"
"303",NA,439,3101,"-27.3676470","-70.3125180"
"304",NA,440,3102,"-27.0658810","-70.8089480"
"305",NA,441,3103,"-27.4776950","-70.2532050"
"306",NA,442,3103,"-27.4830040","-70.2674510"
"307",NA,444,3103,"-27.4974920","-70.2661350"
"308",NA,445,3103,"-27.5031790","-70.2649940"
"309",NA,446,3103,"-27.9706920","-70.0019830"
"310",NA,447,3103,"-27.9525060","-70.0041230"
"311",NA,448,3301,"-28.5763290","-70.7579480"
"312",NA,449,3301,"-28.5808610","-70.7522480"
"313",NA,450,3301,"-28.5621320","-70.7768940"
"314",NA,452,3301,"-28.5757350","-70.7622540"
"315",NA,453,3301,"-28.5770060","-70.7545730"
"316",NA,454,3301,"-28.5892980","-70.7520100"
"317",NA,455,3301,"-28.5834210","-70.7497510"
"318",NA,456,3301,"-28.5835740","-70.7455300"
"319",NA,458,3301,"-28.5805810","-70.7428820"
"320",NA,459,3301,"-28.5731730","-70.7508410"
"321",NA,461,3301,"-28.5688500","-70.7609440"
"322",NA,462,3301,"-28.5779610","-70.7615810"
"323",NA,463,3301,"-28.9556270","-70.8800450"
"324",NA,464,3301,"-28.5793830","-70.7590850"
"325",NA,466,3301,"-28.5413020","-70.8951600"
"326",NA,467,3301,"-29.0374430","-70.8997820"
"327",NA,468,3301,"-28.6304680","-70.6962290"
"328",NA,469,3301,"-28.6501190","-70.6972310"
"329",NA,471,3301,"-28.5960850","-70.7834270"
"330",NA,476,3301,"-28.5699510","-70.8208180"
"331",NA,478,3301,"-28.5767480","-70.7554760"
"332",NA,479,3301,"-28.5744380","-70.7664390"
"333",NA,481,3303,"-28.5093430","-71.0801550"
"334",NA,482,3303,"-29.1004070","-71.4055690"
"335",NA,483,3303,"-28.5242580","-70.9896510"
"336",NA,484,3303,"-28.5278880","-70.9307030"
"337",NA,485,3301,"-28.5621130","-70.7790610"
"338",NA,486,3304,"-28.4646410","-71.2108300"
"339",NA,487,3304,"-28.4697720","-71.2192700"
"340",NA,489,3304,"-28.4703840","-71.2018370"
"341",NA,490,3304,"-28.0801300","-71.1487320"
"342",NA,492,3304,"-28.4626430","-71.2280430"
"343",NA,493,3302,"-28.8760090","-70.2818460"
"344",NA,495,3302,"-28.9707920","-70.1453770"
"345",NA,496,3302,"-28.9850770","-70.1571750"
"346",NA,497,3302,"-28.9759160","-70.2125980"
"347",NA,498,3302,"-28.8834930","-70.4482350"
"348",NA,499,3302,"-28.9265550","-70.4627230"
"349",NA,500,3302,"-28.9794910","-70.1800420"
"350",NA,502,3302,"-28.8241920","-70.3624480"
"351",NA,503,3302,"-28.9941350","-70.4688880"
"352",NA,504,3302,"-28.9252630","-70.2756190"
"353",NA,506,3302,"-28.8399090","-70.3147040"
"354",NA,508,3302,"-28.8270330","-70.3474090"
"355",NA,509,3302,"-28.8580530","-70.2880940"
"356",NA,514,3302,"-29.0167350","-70.4890740"
"357",NA,516,4101,"-29.9032760","-71.2447950"
"358",NA,517,4101,"-29.9029530","-71.2433630"
"359",NA,518,4101,"-29.9063260","-71.2539640"
"360",NA,519,4101,"-29.8785300","-71.2405730"
"361",NA,521,4101,"-29.9318070","-71.2511150"
"362",NA,522,4101,"-29.9060890","-71.2551490"
"363",NA,523,4101,"-29.8755280","-71.2473770"
"364",NA,525,4101,"-29.9068380","-71.2463780"
"365",NA,526,4101,"-29.9199890","-71.2517240"
"366",NA,527,4101,"-29.9070470","-71.2554340"
"367",NA,528,4101,"-29.9064080","-71.2446860"
"368",NA,529,4101,"-29.9137030","-71.2448630"
"369",NA,530,4101,"-29.8978600","-71.2534090"
"370",NA,531,4101,"-29.9116970","-71.2206610"
"371",NA,532,4101,"-29.9090270","-71.2465900"
"372",NA,533,4101,"-29.8787650","-71.2453010"
"373",NA,534,4101,"-29.8870040","-71.2363810"
"374",NA,535,4101,"-29.9424950","-71.2639310"
"375",NA,536,4101,"-29.9107710","-71.2292110"
"376",NA,537,4101,"-29.9326790","-71.2583390"
"377",NA,539,4101,"-29.9369250","-71.1440320"
"378",NA,540,4101,"-29.8945270","-71.1834300"
"379",NA,542,4101,"-29.8400030","-71.1174330"
"380",NA,543,4101,"-29.9393940","-71.1191210"
"381",NA,544,4101,"-29.9494360","-71.2261700"
"382",NA,546,4101,"-29.9120340","-71.1473920"
"383",NA,548,4101,"-29.9043230","-71.2335630"
"384",NA,549,4101,"-30.0502770","-71.0520310"
"385",NA,550,4101,"-29.6341250","-70.9528520"
"386",NA,551,4101,"-29.9746970","-71.0541430"
"387",NA,552,4101,"-29.6398940","-71.0938880"
"388",NA,554,4101,"-29.9845000","-71.0063620"
"389",NA,556,4101,"-29.8886600","-71.1417660"
"390",NA,557,4101,"-29.9703200","-71.0869410"
"391",NA,558,4101,"-29.8132800","-71.2779430"
"392",NA,560,4101,"-30.0051900","-71.0344130"
"393",NA,561,4101,"-29.7173730","-71.2142590"
"394",NA,562,4101,"-29.8765450","-71.2712770"
"395",NA,563,4101,"-29.9787430","-70.7759440"
"396",NA,564,4101,"-30.0320630","-71.1073010"
"397",NA,565,4101,"-29.9347820","-71.2745240"
"398",NA,566,4101,"-29.8832230","-71.2251220"
"399",NA,567,4101,"-29.8790340","-71.2456140"
"400",NA,568,4101,"-29.9044610","-71.2495350"
"401",NA,570,4101,"-29.9081780","-71.2534160"
"402",NA,571,4101,"-29.9393860","-71.2612400"
"403",NA,573,4101,"-29.9243690","-71.2567030"
"404",NA,574,4101,"-29.9097520","-71.2520190"
"405",NA,575,4101,"-29.9022350","-71.2409030"
"406",NA,578,4101,"-29.9018970","-71.2462440"
"407",NA,579,4101,"-29.9050000","-71.2431490"
"408",NA,580,4101,"-29.9043340","-71.2434640"
"409",NA,581,4101,"-29.9278410","-71.2544680"
"410",NA,582,4101,"-29.9010980","-71.2530760"
"411",NA,583,4101,"-29.9046640","-71.2472990"
"412",NA,585,4101,"-29.9323030","-71.2622260"
"413",NA,587,4101,"-29.9156190","-71.2491450"
"414",NA,589,4101,"-29.9218700","-71.2502300"
"415",NA,590,4101,"-29.9373680","-71.1486990"
"416",NA,591,4101,"-29.9173650","-71.2551790"
"417",NA,594,4101,"-29.9299640","-71.2530020"
"418",NA,597,4104,"-29.5081470","-71.2009220"
"419",NA,598,4104,"-29.2430020","-71.4590540"
"420",NA,599,4104,"-29.3704450","-71.1140170"
"421",NA,602,4104,"-29.6192440","-71.2829700"
"422",NA,604,4104,"-29.3506070","-71.0136300"
"423",NA,606,4104,"-29.4497020","-71.2981400"
"424",NA,608,4104,"-29.2880380","-71.3052230"
"425",NA,609,4102,"-29.9605500","-71.3401260"
"426",NA,610,4102,"-29.9652510","-71.3472230"
"427",NA,611,4102,"-29.9530330","-71.3367560"
"428",NA,612,4102,"-29.9717050","-71.3254520"
"429",NA,613,4102,"-29.9612690","-71.3382940"
"430",NA,614,4102,"-29.9557340","-71.3399550"
"431",NA,615,4102,"-29.9543650","-71.3362670"
"432",NA,616,4102,"-29.9673430","-71.3391020"
"433",NA,617,4102,"-29.9536610","-71.3432560"
"434",NA,618,4102,"-29.9620010","-71.2542010"
"435",NA,620,4102,"-29.9571850","-71.2617910"
"436",NA,621,4102,"-29.9672790","-71.3276190"
"437",NA,623,4102,"-29.9671460","-71.3264000"
"438",NA,624,4102,"-29.9676900","-71.3241650"
"439",NA,625,4102,"-29.9613930","-71.3487950"
"440",NA,626,4102,"-30.2627850","-71.4900000"
"441",NA,628,4102,"-29.9515780","-71.2962040"
"442",NA,629,4102,"-30.0526510","-71.2488220"
"443",NA,630,4102,"-29.9861320","-71.3612050"
"444",NA,631,4102,"-30.0078230","-71.2547440"
"445",NA,632,4102,"-30.1994860","-71.4297340"
"446",NA,634,4102,"-29.9754160","-71.2193720"
"447",NA,635,4102,"-30.0620620","-71.3643650"
"448",NA,637,4102,"-29.9738080","-71.2990930"
"449",NA,638,4102,"-30.4332910","-71.3767210"
"450",NA,639,4102,"-30.2102980","-71.2558270"
"451",NA,640,4102,"-30.0893510","-71.1279050"
"452",NA,641,4102,"-30.2784450","-71.2525000"
"453",NA,642,4102,"-30.1355900","-71.2154450"
"454",NA,643,4102,"-30.1069780","-71.4211000"
"455",NA,644,4102,"-30.2899370","-71.6070020"
"456",NA,645,4102,"-30.3434000","-71.5565900"
"457",NA,646,4102,"-29.9607620","-71.3373400"
"458",NA,647,4102,"-29.9994090","-71.3357800"
"459",NA,648,4102,"-29.9614190","-71.3472870"
"460",NA,649,4102,"-29.9637440","-71.3397510"
"461",NA,650,4102,"-29.9574430","-71.3437970"
"462",NA,655,4102,"-29.9880200","-71.3346700"
"463",NA,656,4103,"-30.2339850","-71.0781850"
"464",NA,657,4103,"-30.2283680","-71.0779940"
"465",NA,658,4103,"-30.2461620","-71.0811530"
"466",NA,659,4103,"-30.2517230","-71.0814360"
"467",NA,661,4103,"-30.1662960","-71.1729120"
"468",NA,662,4103,"-30.1687670","-71.1066230"
"469",NA,664,4103,"-30.2291310","-71.0833500"
"470",NA,665,4106,"-30.0337870","-70.7090970"
"471",NA,666,4106,"-30.0354680","-70.7110300"
"472",NA,668,4106,"-30.0225470","-70.6365690"
"473",NA,669,4106,"-30.0284370","-70.7707220"
"474",NA,671,4106,"-29.9770080","-70.5596020"
"475",NA,672,4106,"-30.0169190","-70.6257310"
"476",NA,673,4106,"-30.0222950","-70.6874590"
"477",NA,674,4106,"-29.8090170","-70.7935250"
"478",NA,676,4106,"-30.0255020","-70.8099770"
"479",NA,678,4106,"-30.0030150","-70.8128960"
"480",NA,680,4106,"-29.9626330","-70.9703730"
"481",NA,681,4106,"-30.0230000","-70.6689530"
"482",NA,682,4106,"-29.9747230","-70.9497520"
"483",NA,683,4106,"-29.9918870","-70.9946130"
"484",NA,686,4105,"-30.1794060","-70.4835520"
"485",NA,687,4106,"-29.8452090","-70.3847360"
"486",NA,688,4106,"-29.8941670","-70.5194350"
"487",NA,689,4106,"-29.9480990","-70.5341590"
"488",NA,690,4106,"-30.0327160","-70.7077910"
"489",NA,691,4105,"-30.0273080","-70.5171820"
"490",NA,692,4105,"-30.1209380","-70.4914780"
"491",NA,693,4105,"-30.0300330","-70.4664410"
"492",NA,694,4105,"-30.0906540","-70.4933170"
"493",NA,695,4105,"-29.9895050","-70.5288360"
"494",NA,696,4105,"-30.2003300","-70.4851330"
"495",NA,697,4105,"-30.2286250","-70.4922910"
"496",NA,699,4105,"-30.1397280","-70.4044230"
"497",NA,701,4301,"-30.6032300","-71.2055580"
"498",NA,704,4301,"-30.6025030","-71.2038610"
"499",NA,705,4301,"-30.5989030","-71.2055860"
"500",NA,706,4301,"-30.6033980","-71.1995240"
"501",NA,707,4301,"-30.6051020","-71.2033120"
"502",NA,708,4301,"-30.5987020","-71.1902200"
"503",NA,709,4301,"-30.5873950","-71.1952520"
"504",NA,710,4301,"-30.5988660","-71.2046110"
"505",NA,711,4301,"-30.5963410","-71.1905740"
"506",NA,712,4301,"-30.6055130","-71.2088900"
"507",NA,713,4301,"-30.5777200","-71.4076550"
"508",NA,714,4301,"-30.5908480","-71.1916600"
"509",NA,715,4301,"-30.6414960","-71.2367630"
"510",NA,716,4301,"-30.6295780","-71.1229410"
"511",NA,718,4301,"-30.6344870","-71.2814050"
"512",NA,719,4301,"-30.6076770","-71.2003800"
"513",NA,721,4301,"-30.5882740","-71.1810810"
"514",NA,722,4301,"-30.5657300","-71.1622710"
"515",NA,723,4301,"-30.5609360","-71.2720830"
"516",NA,724,4301,"-31.1443390","-71.6597790"
